id;house_number;street;post_code;city;priority;district;geojson_geometry;distance_from_others 
13507;27/5;Eigenheimweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2019206, 48.0508174], [8.2019584, 48.0508014], [8.2020003, 48.0508455], [8.2019625, 48.0508615], [8.2019206, 48.0508174]]]]};
13508;25;Eigenheimweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2013479, 48.051125], [8.2013794, 48.0511051], [8.2014345, 48.0511442], [8.2014029, 48.051164], [8.2013479, 48.051125]]]]};
13509;30;Hans-Thoma-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.200253, 48.0512496], [8.2003199, 48.0512074], [8.2003232, 48.0512097], [8.2004099, 48.0512711], [8.200343, 48.0513133], [8.200253, 48.0512496]]]]};
13510;24;Hans-Thoma-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2005563, 48.0510644], [8.2006244, 48.0510202], [8.2007172, 48.0510842], [8.2007069, 48.0510909], [8.2007185, 48.0510995], [8.2007386, 48.0511123], [8.2006802, 48.0511499], [8.2006463, 48.0511265], [8.2005563, 48.0510644]]]]};
13511;72;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1854459, 48.0489789], [8.1854667, 48.0489787], [8.1854657, 48.0489306], [8.1855482, 48.0489298], [8.1855509, 48.0490506], [8.1855107, 48.0490511], [8.1855111, 48.0490698], [8.1854728, 48.0490701], [8.1854714, 48.0490101], [8.1854466, 48.0490103], [8.1854459, 48.0489789]]]]};
13512;70/1;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1852201, 48.0489308], [8.1852982, 48.0489297], [8.1852993, 48.0489657], [8.1853194, 48.0489654], [8.1853204, 48.0489996], [8.1853003, 48.0489999], [8.1853018, 48.0490479], [8.1852607, 48.0490484], [8.1852604, 48.0490362], [8.1852233, 48.0490367], [8.1852201, 48.0489308]]]]};
13513;80;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1857906, 48.0489273], [8.1858679, 48.0489265], [8.1858689, 48.0489675], [8.1858915, 48.0489673], [8.1858923, 48.0489995], [8.1858672, 48.0489997], [8.1858684, 48.0490561], [8.1858421, 48.0490563], [8.1858419, 48.0490477], [8.1857934, 48.0490482], [8.1857906, 48.0489273]]]]};
13514;66;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1849712, 48.048974], [8.1849865, 48.0489738], [8.1849854, 48.0489385], [8.1850606, 48.0489375], [8.1850637, 48.0490388], [8.1850285, 48.0490393], [8.1850291, 48.0490581], [8.1849908, 48.0490586], [8.1849894, 48.049013], [8.1849724, 48.0490133], [8.1849712, 48.048974]]]]};
13515;8;Hafnergässle;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2041454, 48.0536669], [8.2041737, 48.0536183], [8.2042803, 48.0536459], [8.204252, 48.0536946], [8.2041454, 48.0536669]]]]};
13516;78;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1857065, 48.0489282], [8.1857906, 48.0489273], [8.1857934, 48.0490482], [8.1857092, 48.049049], [8.1857065, 48.0489282]]]]};
13517;37d;Kussenhofstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1859235, 48.0490043], [8.1863614, 48.0489943], [8.1863639, 48.049044], [8.185926, 48.049054], [8.1859235, 48.0490043]]]]};
13518;7;Hafnergässle;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2041519, 48.0533933], [8.2042575, 48.0532694], [8.2043529, 48.0533057], [8.2042473, 48.0534296], [8.2041519, 48.0533933]]]]};
13519;76;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1856275, 48.048929], [8.1857065, 48.0489282], [8.1857092, 48.049049], [8.1856302, 48.0490498], [8.1856275, 48.048929]]]]};
13520;39;Kussenhofstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1857288, 48.0494296], [8.18573, 48.0493564], [8.1857304, 48.0493368], [8.1859887, 48.0493387], [8.1859872, 48.0494316], [8.1857288, 48.0494296]]]]};
13521;70;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1851424, 48.0489184], [8.1852197, 48.0489174], [8.1852201, 48.0489308], [8.1852233, 48.0490367], [8.185146, 48.0490377], [8.1851424, 48.0489184]]]]};
13522;43/1;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1846103, 48.0493449], [8.1846336, 48.0492197], [8.1846725, 48.049223], [8.1846742, 48.0492136], [8.1847143, 48.0492169], [8.1846933, 48.0493298], [8.1846892, 48.0493515], [8.1846103, 48.0493449]]]]};
13523;45;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1846933, 48.0493298], [8.1847143, 48.0492169], [8.1847178, 48.0491979], [8.1847644, 48.0492018], [8.1847621, 48.049214], [8.1847979, 48.0492169], [8.1847757, 48.0493367], [8.1846933, 48.0493298]]]]};
13524;45/1;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1847757, 48.0493367], [8.1847979, 48.0492169], [8.1848005, 48.0492034], [8.1848336, 48.0492061], [8.184835, 48.0491988], [8.1848811, 48.0492026], [8.1848549, 48.0493433], [8.1847757, 48.0493367]]]]};
13525;18/3;Bismarckstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2042798, 48.0532081], [8.2043454, 48.0531262], [8.2045451, 48.0531728], [8.2045204, 48.0532278], [8.2044053, 48.0531972], [8.2043975, 48.0532101], [8.2043734, 48.0532068], [8.2043541, 48.0532333], [8.2042798, 48.0532081]]]]};
13526;7;Dr.-Guttenberg-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1844742, 48.0496741], [8.184483, 48.0496303], [8.1844909, 48.0495911], [8.1845411, 48.0495956], [8.1845432, 48.0495852], [8.1845846, 48.0495889], [8.1845822, 48.0496009], [8.1846327, 48.0496054], [8.1846162, 48.0496869], [8.1844742, 48.0496741]]]]};
13527;64;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1847363, 48.0490581], [8.1847448, 48.048983], [8.1847475, 48.0489588], [8.1847991, 48.0489614], [8.1847977, 48.0489731], [8.1848369, 48.0489751], [8.1848237, 48.049092], [8.1847685, 48.0490893], [8.1847718, 48.0490599], [8.1847363, 48.0490581]]]]};
13528;49;Josef-Dorer-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1850692, 48.0493301], [8.1850853, 48.0492134], [8.1850877, 48.0491955], [8.1851731, 48.0492007], [8.1851664, 48.0492494], [8.1851862, 48.0492507], [8.1851792, 48.0493012], [8.1851531, 48.0492996], [8.1851482, 48.049335], [8.1850692, 48.0493301]]]]};
13529;54;Ilbenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1933545, 48.052014], [8.1933676, 48.0519986], [8.1933766, 48.052002], [8.1934391, 48.0520256], [8.1935292, 48.0520597], [8.1934786, 48.0521195], [8.1934457, 48.052107], [8.1933593, 48.0520743], [8.1933826, 48.0520468], [8.1933637, 48.0520396], [8.1933779, 48.0520229], [8.1933545, 48.052014]]]]};
13530;36;Eichendorffstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.192604, 48.0506193], [8.1926834, 48.0505916], [8.1926984, 48.0506107], [8.1928167, 48.0505694], [8.1928253, 48.0505804], [8.1928678, 48.0506348], [8.1927435, 48.0506782], [8.1927631, 48.0507032], [8.1927219, 48.0507176], [8.192676, 48.0506588], [8.1926437, 48.0506701], [8.192604, 48.0506193]]]]};
13531;50;Ilbenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1934976, 48.0519509], [8.1935283, 48.0519026], [8.1936115, 48.0519262], [8.1935811, 48.0519747], [8.1934976, 48.0519509]]]]};
13532;26;Weiherstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1932199, 48.0494919], [8.1932765, 48.0494144], [8.1934902, 48.0494841], [8.193447, 48.0495432], [8.1934336, 48.0495616], [8.1932199, 48.0494919]]]]};
13533;29;Eichendorffstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1936379, 48.0498645], [8.1937379, 48.0498003], [8.1938242, 48.0498604], [8.1937241, 48.0499246], [8.1936447, 48.0498693], [8.1936379, 48.0498645]]]]};
13534;47;Ilbenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1928703, 48.0521737], [8.19292, 48.0520887], [8.1929322, 48.0520919], [8.193035, 48.0521187], [8.1929853, 48.0522037], [8.1928703, 48.0521737]]]]};
13535;4;Ganterhofstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1928927, 48.0529027], [8.1929542, 48.0527657], [8.1931512, 48.0528052], [8.1930898, 48.0529422], [8.1930621, 48.0529366], [8.1928927, 48.0529027]]]]};
13536;51;Ilbenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1926831, 48.0523434], [8.1927159, 48.0522906], [8.1928176, 48.0523189], [8.1928432, 48.052326], [8.1928104, 48.0523787], [8.1926831, 48.0523434]]]]};
13537;6;Ganterhofstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1928163, 48.0530149], [8.1928689, 48.0528979], [8.1928927, 48.0529027], [8.1930621, 48.0529366], [8.1930096, 48.0530537], [8.1929838, 48.0530485], [8.1928163, 48.0530149]]]]};
13538;25;Eichendorffstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1939533, 48.0496955], [8.1940386, 48.0496268], [8.1940762, 48.0496477], [8.1941351, 48.0496804], [8.1940497, 48.0497491], [8.1939616, 48.0497001], [8.1939533, 48.0496955]]]]};
13539;56;Ilbenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.193296, 48.0521251], [8.1933131, 48.052105], [8.1933284, 48.0521108], [8.1933593, 48.0520743], [8.1934457, 48.052107], [8.1933978, 48.0521636], [8.1933941, 48.0521623], [8.193296, 48.0521251]]]]};
13540;64;Ilbenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1933406, 48.0524041], [8.1933764, 48.0523436], [8.1933689, 48.0523416], [8.1933754, 48.0523308], [8.1934159, 48.0523415], [8.1934102, 48.0523512], [8.1934694, 48.0523669], [8.1934329, 48.0524285], [8.1933406, 48.0524041]]]]};
13541;30;Eichendorffstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1932188, 48.0504257], [8.1932741, 48.0504049], [8.193291, 48.050425], [8.1933596, 48.0503992], [8.1934152, 48.0504652], [8.1932913, 48.0505118], [8.193282, 48.0505007], [8.1932267, 48.050435], [8.1932188, 48.0504257]]]]};
13542;60;Ilbenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1931276, 48.0523938], [8.1931837, 48.0522992], [8.1932444, 48.0523153], [8.1932316, 48.052337], [8.1932647, 48.0523458], [8.193237, 48.0523926], [8.1932173, 48.0524257], [8.1931818, 48.0524163], [8.1931859, 48.0524093], [8.1931276, 48.0523938]]]]};
13543;26;Eichendorffstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1936273, 48.0503157], [8.193744, 48.0502602], [8.1937769, 48.050291], [8.1938095, 48.0502755], [8.1938436, 48.0503076], [8.1937582, 48.0503478], [8.1937209, 48.0503664], [8.1936938, 48.0503789], [8.193681, 48.0503659], [8.1936273, 48.0503157]]]]};
13544;24;Eichendorffstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1938531, 48.0501854], [8.1939652, 48.0501243], [8.1939757, 48.050133], [8.1940314, 48.0501787], [8.193925, 48.0502367], [8.1939418, 48.0502505], [8.1939044, 48.050271], [8.1938761, 48.0502477], [8.1939079, 48.0502304], [8.1938531, 48.0501854]]]]};
13545;2;Raben;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1938622, 48.0524182], [8.1939276, 48.0523139], [8.1939404, 48.0523175], [8.1939478, 48.0523056], [8.1940239, 48.0523269], [8.1940153, 48.0523405], [8.1940496, 48.0523501], [8.1939852, 48.0524527], [8.1939608, 48.0524458], [8.1938622, 48.0524182]]]]};
13546;18/1;Stephan-Blattmann-Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1892745, 48.0491231], [8.1893486, 48.0490959], [8.1893859, 48.0491411], [8.1893118, 48.0491683], [8.1892745, 48.0491231]]]]};
13547;3;Baumannstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2041471, 48.0492737], [8.2042965, 48.0492496], [8.204326, 48.0493311], [8.2041766, 48.0493553], [8.2041471, 48.0492737]]]]};
13548;3;Kronenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2047134, 48.0494544], [8.2047895, 48.0493816], [8.2049412, 48.0494526], [8.204865, 48.0495253], [8.2047134, 48.0494544]]]]};
13549;5;Baumannstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2042965, 48.0492496], [8.2044458, 48.0492254], [8.2044753, 48.0493069], [8.204326, 48.0493311], [8.2042965, 48.0492496]]]]};
13550;5;Kronenstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.2045617, 48.0493834], [8.2046379, 48.0493106], [8.2047895, 48.0493816], [8.2047134, 48.0494544], [8.2045617, 48.0493834]]]]};
13551;11;Berliner Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1940399, 48.0465724], [8.194059, 48.04656], [8.1941421, 48.0465059], [8.1942474, 48.0465782], [8.1942602, 48.0465698], [8.1943101, 48.0466041], [8.194207, 48.0466712], [8.194149, 48.0466313], [8.194137, 48.0466391], [8.1940444, 48.0465755], [8.1940399, 48.0465724]]]]};
13552;17;Berliner Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1937199, 48.0467867], [8.193803, 48.0467083], [8.1938781, 48.0467439], [8.1938649, 48.0467564], [8.193921, 48.046783], [8.1938524, 48.0468477], [8.1938329, 48.0468385], [8.1938178, 48.0468528], [8.1937786, 48.0468342], [8.1937925, 48.0468211], [8.1937199, 48.0467867]]]]};
13553;11;Friedlandweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1952057, 48.0464675], [8.1952575, 48.0464264], [8.1952875, 48.0464434], [8.1953053, 48.0464293], [8.1953273, 48.0464418], [8.1953605, 48.0464155], [8.1954703, 48.0464775], [8.1953825, 48.046547], [8.1953336, 48.0465193], [8.1953186, 48.0465312], [8.1952057, 48.0464675]]]]};
13554;34;Berliner Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1946654, 48.0471891], [8.1946886, 48.0471542], [8.1947084, 48.0471601], [8.194735, 48.04712], [8.1947181, 48.047115], [8.194763, 48.0470475], [8.1949035, 48.0470893], [8.1948708, 48.0471385], [8.1948566, 48.0471342], [8.1948163, 48.0471947], [8.1947682, 48.0471804], [8.1947464, 48.0472131], [8.1946654, 48.0471891]]]]};
13555;40;Berliner Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.193624, 48.0471913], [8.1936422, 48.0471598], [8.1936276, 48.047156], [8.1936431, 48.0471293], [8.1936541, 48.0471321], [8.1936669, 48.0471098], [8.1937199, 48.0471235], [8.1937265, 48.0471123], [8.1937429, 48.0471165], [8.1938328, 48.0471398], [8.1938274, 48.0471491], [8.1938822, 48.0471633], [8.193869, 48.047186], [8.1938876, 48.0471908], [8.1938706, 48.04722], [8.1938549, 48.0472159], [8.1938372, 48.0472465], [8.193624, 48.0471913]]]]};
13556;15;Berliner Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1940559, 48.0470046], [8.1941262, 48.0469381], [8.1942877, 48.0470144], [8.1942211, 48.0470772], [8.1940559, 48.0470046]]]]};
13557;3;Friedlandweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1949235, 48.0473087], [8.1950088, 48.0472051], [8.1951317, 48.0472503], [8.1950464, 48.0473539], [8.1949235, 48.0473087]]]]};
13558;5;Weiherstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1962617, 48.0472479], [8.1963937, 48.0471808], [8.1964425, 48.0472236], [8.1963105, 48.0472908], [8.1962617, 48.0472479]]]]};
13559;5;Friedlandweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1951846, 48.0471509], [8.1952709, 48.0470768], [8.1953698, 48.0471282], [8.1952835, 48.0472024], [8.1951846, 48.0471509]]]]};
13560;5/1;Weiherstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1961293, 48.0473153], [8.1962617, 48.0472479], [8.1963105, 48.0472908], [8.1961781, 48.0473582], [8.1961293, 48.0473153]]]]};
13561;16;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1955076, 48.0458375], [8.1955586, 48.0457734], [8.1956706, 48.0458131], [8.195616, 48.0458782], [8.1955076, 48.0458375]]]]};
13562;51;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.195991, 48.0464099], [8.1961065, 48.0464091], [8.1961084, 48.0464909], [8.1959927, 48.0464946], [8.195991, 48.0464099]]]]};
13563;53;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1959927, 48.0464946], [8.1961084, 48.0464909], [8.1961144, 48.0465766], [8.1961014, 48.0465763], [8.1959988, 48.046581], [8.1959927, 48.0464946]]]]};
13564;41;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1951539, 48.0459848], [8.1952068, 48.0459179], [8.1953216, 48.0459589], [8.1953095, 48.0459742], [8.1952694, 48.0460253], [8.1951539, 48.0459848]]]]};
13565;57;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1958493, 48.0468287], [8.1959087, 48.0467561], [8.1960109, 48.0467935], [8.1959515, 48.0468661], [8.1959433, 48.0468631], [8.1958493, 48.0468287]]]]};
13566;39;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.195044, 48.0459498], [8.1950926, 48.0458838], [8.1950965, 48.0458791], [8.1952068, 48.0459179], [8.1951539, 48.0459848], [8.195044, 48.0459498]]]]};
13567;49;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1958095, 48.0462709], [8.1958857, 48.0462199], [8.1959755, 48.0462799], [8.1959326, 48.0463086], [8.1958992, 48.0463309], [8.1958095, 48.0462709]]]]};
13568;13;Berliner Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.194327, 48.0467891], [8.1944338, 48.0467286], [8.1944806, 48.0467655], [8.1944704, 48.0467713], [8.1945363, 48.0468232], [8.1944398, 48.046878], [8.194327, 48.0467891]]]]};
13569;13;Friedlandweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1949293, 48.0463256], [8.1950386, 48.046232], [8.1951985, 48.0463155], [8.1951363, 48.0463687], [8.1952011, 48.0464025], [8.195154, 48.0464429], [8.1949293, 48.0463256]]]]};
13570;36;Berliner Straße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1944146, 48.0473143], [8.1945704, 48.0472237], [8.1946094, 48.0472537], [8.1945914, 48.0472641], [8.1946313, 48.0472947], [8.1944934, 48.0473749], [8.1944146, 48.0473143]]]]};
13571;43;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1953521, 48.0460489], [8.1954029, 48.0459969], [8.1954501, 48.0460175], [8.195461, 48.0460063], [8.1955661, 48.0460495], [8.1955043, 48.046113], [8.1953521, 48.0460489]]]]};
13572;14;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1953012, 48.0457642], [8.1953638, 48.0456854], [8.1954675, 48.0457222], [8.1954559, 48.0457369], [8.1955586, 48.0457734], [8.1955076, 48.0458375], [8.1953012, 48.0457642]]]]};
13573;55;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1959087, 48.0467561], [8.1959954, 48.0466546], [8.1960756, 48.0466882], [8.1960537, 48.0467138], [8.1960747, 48.0467199], [8.1960109, 48.0467935], [8.1959087, 48.0467561]]]]};
13574;7;Friedlandweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1954114, 48.0469675], [8.1954325, 48.046936], [8.1954181, 48.0469317], [8.1954571, 48.0468733], [8.1955225, 48.0468929], [8.1956156, 48.0469207], [8.1955555, 48.0470106], [8.1954114, 48.0469675]]]]};
13575;59;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1958044, 48.0472097], [8.1958922, 48.0471519], [8.1959057, 48.0471611], [8.195962, 48.0471241], [8.1960377, 48.0471755], [8.195946, 48.0472358], [8.1959568, 48.0472431], [8.1959044, 48.0472776], [8.1958044, 48.0472097]]]]};
13576;45;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1955043, 48.046113], [8.1955661, 48.0460495], [8.1956723, 48.0460957], [8.1956684, 48.0460996], [8.1957141, 48.0461195], [8.1956341, 48.0462017], [8.1955827, 48.0461794], [8.1956048, 48.0461567], [8.1955043, 48.046113]]]]};
13577;2;Friedlandweg;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1950118, 48.0468407], [8.1951473, 48.0468179], [8.1951715, 48.046882], [8.1951851, 48.0468797], [8.1952061, 48.0469351], [8.195077, 48.0469568], [8.1950672, 48.0469309], [8.1950471, 48.0469343], [8.1950118, 48.0468407]]]]};
13578;47;Neue Heimat;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1956553, 48.0462364], [8.1957003, 48.0462063], [8.1956873, 48.0461976], [8.1957698, 48.0461425], [8.1958857, 48.0462199], [8.1958095, 48.0462709], [8.1958058, 48.0462734], [8.1957624, 48.0462444], [8.1957148, 48.0462762], [8.1956553, 48.0462364]]]]};
13579;14;Kohlheppstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1911864, 48.0484262], [8.1912175, 48.048403], [8.1912169, 48.0483789], [8.1913127, 48.0483726], [8.1913147, 48.0483957], [8.1913555, 48.0484203], [8.1913147, 48.0484489], [8.1913358, 48.0484607], [8.1912937, 48.0484898], [8.1912354, 48.0484532], [8.1911864, 48.0484262]]]]};
13580;23;Kohlheppstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1926254, 48.0480002], [8.1926565, 48.0479547], [8.192674, 48.0479289], [8.1926593, 48.0479244], [8.1926735, 48.0479036], [8.1928252, 48.0479498], [8.1928075, 48.0479759], [8.1928292, 48.0479825], [8.1928118, 48.0480082], [8.1927957, 48.0480033], [8.1927681, 48.0480437], [8.1926254, 48.0480002]]]]};
13581;11;Kohlheppstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1913239, 48.0487447], [8.19134, 48.0487333], [8.1913341, 48.0487296], [8.1913831, 48.0486947], [8.1913905, 48.0486994], [8.1914251, 48.0486747], [8.1914693, 48.0487024], [8.1914594, 48.0487095], [8.1915098, 48.048741], [8.1914474, 48.0487855], [8.1914254, 48.0487718], [8.1913982, 48.0487912], [8.1913239, 48.0487447]]]]};
13582;26;Kohlheppstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1921499, 48.0477483], [8.1921987, 48.0477214], [8.1921935, 48.0477117], [8.1922175, 48.0476979], [8.1922286, 48.0477025], [8.1922611, 48.0476842], [8.1923749, 48.0477677], [8.192321, 48.0477952], [8.1923433, 48.0478123], [8.1923114, 48.0478283], [8.1922762, 48.0478008], [8.192244, 48.0478193], [8.1921499, 48.0477483]]]]};
13583;22;Kohlheppstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1918259, 48.0479577], [8.19186, 48.0479387], [8.1918545, 48.0479249], [8.1918915, 48.0479039], [8.1919175, 48.0479245], [8.1919689, 48.0479217], [8.1919792, 48.0479298], [8.1919689, 48.0479488], [8.1920276, 48.0479901], [8.1919344, 48.0480402], [8.1918763, 48.0479986], [8.191857, 48.0479969], [8.1918588, 48.047984], [8.1918498, 48.0479771], [8.1918259, 48.0479577]]]]};
13584;20;Kohlheppstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1916265, 48.0480656], [8.1916728, 48.0480368], [8.1916711, 48.048028], [8.1916908, 48.0480151], [8.1917092, 48.0480166], [8.1917366, 48.0480331], [8.191749, 48.0480257], [8.1917883, 48.0480514], [8.1917832, 48.0480606], [8.191797, 48.0480683], [8.1918212, 48.0480869], [8.191741, 48.0481367], [8.1916943, 48.0481031], [8.1916859, 48.0481083], [8.1916265, 48.0480656]]]]};
13585;28;Kohlheppstraße;78120;Furtwangen im Schwarzwald;;;{'type': 'MultiPolygon', 'coordinates': [[[[8.1924704, 48.0476722], [8.1925101, 48.0476212], [8.1925302, 48.0475954], [8.1925737, 48.0476126], [8.1925846, 48.0476013], [8.1926104, 48.0476117], [8.1926057, 48.0476167], [8.192622, 48.047624], [8.1926152, 48.0476331], [8.1926335, 48.0476399], [8.1925731, 48.0476985], [8.1925506, 48.0476917], [8.1925432, 48.0477035], [8.1925126, 48.0476926], [8.1925194, 48.0476849], [8.1924704, 48.0476722]]]]};
